Game_ID,Game_Name,Genre,Platform,Publisher,Release_Year,Price_USD,Sales_Million,Player_Count,Rating,Development_Cost_Million,Playtime_Hours,Metacritic_Score,Copies_Sold_Million,Budget_Million,Revenue_Million,ROI_Percent,Engagement_Score,Profitability_Grade
44,Pavlov VR,Indie,PS5,Ubisoft,2018,25.640730516743247,5.94053208021805,21394383,6.976110052608421,202.58189770005453,32.95362480178204,80.90126770250716,1.4625103892904083,233.5758243989345,37.499834769732615,-81.48904951751643,149.2495703156547,F
45,Uncharted 4,Sports,PS5,Activision Blizzard,2022,60.12710027601595,5.023866194801905,25725943,4.0453107933269425,190.34740628390918,88.53267763905463,34.95832974690634,7.145068167985805,64.2539720308628,429.6122302154521,125.69901980942775,104.0694348864137,A
46,Dota 2,Simulation,VR,Take-Two,2015,66.56549508851612,3.1819622196771107,15979042,9.419707204829715,30.749371628010802,80.58409983162984,23.905033113276957,2.198874417762424,200.56418948906327,146.3691642558284,376.0070092700529,150.5178970536766,A
47,Flower,Indie,VR,Activision Blizzard,2020,62.51558265024028,3.242570250984601,22776760,9.209868141242639,181.64800751360494,149.22176538818434,88.14343816550661,1.9752557800701744,111.10325376041845,123.48426597434184,-32.0200272688963,209.7709562847297,D
48,Farming Simulator 23,Simulation,Xbox One,Capcom,2018,53.039353436059216,8.187073011258612,14515418,2.8841355944568887,37.16723800930921,116.98595367987566,25.893250513496028,18.090933948878067,229.79355817143528,959.5314397029463,2481.659254482709,41.86443372222022,S
49,A Way Out,RPG,PC,Bandai Namco,2016,23.035204182122012,1.5889933042426638,19120310,1.3547582660832669,24.530604883424317,78.85035003844536,39.24169752003179,2.14069502228344,115.28044679563351,49.31134692995127,101.01969423212903,25.903398022574546,A
50,Amnesia Collection,Puzzle,Xbox Series X,Nintendo,2010,23.305042736866064,9.08103373389464,2193271,7.67177837515686,158.6659577970756,35.810536123176355,74.234878070702,0.689498478181411,187.3544107476547,16.068791501021895,-89.87256515252444,16.82628902865866,F
51,Half-Life 3,Puzzle,Xbox Series X,Capcom,2021,67.61842082899247,5.731244208494754,49088758,8.44849235214238,121.432874679902,46.913746260448036,51.936939134930114,2.2589011544261273,119.40701524513048,152.74332887108278,25.784166168935208,414.7259965391681,C
52,Spiritfarer,Racing,Steam Deck,Microsoft,2021,5.668492235819982,3.2147624950379514,49626848,9.710781093562197,177.05427077671075,115.94920165687368,88.35248965340969,5.14629575569184,60.811185149649766,29.17173753437252,-83.52384418269018,481.9154572914849,F
53,The Legend of Zelda: Breath of the Wild,Puzzle,PS4,Microsoft,2010,51.54324826073939,3.562710385307899,30184393,9.008527546794797,27.67742824911434,85.8408833701589,43.24242398365702,4.59987210043008,53.84078159144814,237.09234964011634,756.627095213238,271.9169358237801,S
54,No Man's Sky,Strategy,PC,Bethesda,2015,50.90600056609204,1.9829226243266203,19623592,6.404812913857733,129.86393579133025,103.95564675441307,20.925965040210023,4.761750854502846,109.23064259280467,242.40169169491116,86.65820515744292,125.6854354578753,B
55,Palworld,Adventure,PS5,Sony,2014,45.47482016173684,7.4739382902923674,20734774,5.770471052911427,53.26122779850223,35.794132189842266,43.45113996373804,3.7932487962366896,190.09619096848266,172.4973068375882,223.87031611471605,119.64941315566048,A
56,Dark Souls 3,Action,Mobile,Rockstar Games,2018,69.35707499564627,4.096169931559464,38791873,1.2505694613632765,296.14292569131084,133.25543796422403,65.08985383641686,0.9799651524564258,153.24251386928788,67.96751657204025,-77.04908317043937,48.51193172288263,F
57,Cuphead,Racing,Nintendo Switch,Ubisoft,2011,25.27216332464214,2.4345997580578915,23120427,3.2199080216030005,168.78391351811715,170.80267068948146,49.32319328145688,6.043333291651688,173.7141760256331,152.72810597186864,-9.512640874110959,74.4456483601866,D
58,Grand Theft Auto V,Action,Xbox One,Ubisoft,2017,27.098171146561132,5.032322288144664,44976402,5.136532765596338,206.54362142131933,53.07202234380632,61.72007494918291,6.817238779425298,74.16995592932591,184.73470319184025,-10.55898898227993,231.02276255163267,D
59,VR Sports,Simulation,PS4,Fromsoftware Bandai,2020,10.131061191526111,27.785923153169108,26368812,6.6565351007521105,98.30006592409974,99.31981671470166,88.37465326913146,0.7475830129670559,122.95165975961335,7.573809250114701,-92.29521447527547,175.52492264313346,F
60,The Last of Us Part II,Action,PS4,FromSoftware,2014,33.78187887534293,3.3569693369842635,39386484,6.015266499865696,29.326935519023902,195.15441114613856,91.17383422996875,0.5193577740905059,15.876839917485114,17.544881417293187,-40.17485595822956,236.92019775269625,D
61,Spider-Man 2,Action,PS4,Capcom,2011,21.968154205265126,13.172043585554833,9979954,7.683723907135215,292.7853879722775,67.98186462904407,40.745977043020744,11.240127394359522,205.29544190973957,246.92485188611488,-15.663533075805313,76.68321114190972,D
62,Amnesia Collection,Racing,PS5,Ubisoft,2022,27.320135641546873,2.615728767429429,47241145,3.5179023779833676,86.59145157957178,119.81917629490471,56.046956915052256,6.182231929395778,247.5235797487693,168.89941487859468,95.05322037867371,166.1897363341571,B
63,Halo Infinite,RPG,PS5,Rockstar Games,2019,59.2471663666158,0.7814377083401599,46378961,6.084573468872259,127.7186473668987,19.858748639648386,62.83323318883319,6.8114076003025605,104.68537034304437,403.55659928595713,215.97312342860624,282.19619561446126,A
64,Audica,Shooter,Nintendo Switch,Epic Games,2020,65.80649337928722,1.6423014656553134,36809881,1.7932801905171292,195.30931258906992,121.99097049092975,94.03077163728327,6.6245917374160355,7.686095017228121,435.94115230874917,123.20551259425491,66.01043041259285,A
65,Hitman 3,Puzzle,PC,Sony,2020,17.072649680337065,3.2123997473157786,8995006,4.722989712248863,8.384492008147275,19.747091114314347,97.89215089482201,2.440607614679991,46.59919668998211,41.667638812594554,396.96080301711527,42.48332079961679,A
66,Helldivers 2,Puzzle,PS4,Bandai Namco,2021,29.21308055097528,1.7399671426590304,21086126,7.751447496591409,243.2674800246688,191.92861619411676,38.36176540963908,3.2187815788476697,164.8690850488526,94.03052553887237,-61.346857570384216,163.44799859551102,F
67,Abzu,Strategy,Xbox Series X,FromSoftware,2015,65.36098653750062,0.5011353199766674,9977122,7.240607680861396,161.43687881855746,143.70120511031766,76.7044299649736,2.4647669662062865,154.9594329599455,161.09960049628535,-0.208922722453763,72.24042618609121,D
68,Dishonored 2,Racing,VR,Nintendo,2019,9.017549944799471,12.825610569014234,20101134,9.915784634549611,84.18693893357782,158.05563805086987,49.48642285418922,0.25769182771636423,198.02685629845826,2.323748926798975,-97.23977500995449,199.31851565422275,F
69,Tetris Effect,Strategy,Xbox Series X,Rockstar Games,2017,11.003434327239603,9.785632827085458,38827242,3.501020133889804,19.420787602448303,141.4126634327841,20.632439357124632,4.205399698775955,67.2015826854617,46.27383940527443,138.2696333048865,135.93495598541182,A
70,Xbox Game Pass,Adventure,Steam Deck,Konami,2013,15.581414298404908,7.279645081047453,38490803,5.483703692565812,49.587026226857986,118.76634914314022,20.721696750000383,2.2116055476975345,192.08981930904784,34.45994230332598,-30.506132499913196,211.07215854092323,D
71,New World,Adventure,Xbox Series X,Nintendo,2011,43.68883421824686,1.418500106074339,261102,3.9657737239659703,268.6151237971776,91.08273065493006,55.924148589855946,3.2298938580019896,173.5560852732991,141.11029730478268,-47.467478632614004,1.0354714508749627,D
72,Retro City Rampage,Strategy,Steam Deck,CD Projekt Red,2021,14.780697615389835,1.1412330583295656,16092184,4.965428026532573,206.12124295683142,171.95792919269036,58.0901232143381,2.1953223307054373,84.0895519398916,32.44839553846991,-84.25761698649097,79.90458144171905,F
73,WWE 2K24,Racing,Mobile,Bandai Namco,2020,67.92496479429768,0.8499923282386663,22295041,8.712551168824493,75.72061476943006,191.45346217352647,21.760436332728528,2.130707462827679,138.6445962739557,144.72822939951743,91.13451447827804,194.24668552353998,B
74,Kinect Sports,Strategy,VR,FromSoftware,2014,34.03644427180382,6.937300876406098,39373960,7.1578816766963795,20.61462871856383,100.8091622350081,73.58033850839558,0.6654623749862052,41.082083082090044,22.64997304120019,9.873300899198343,281.83414682297615,C
75,Bloodborne,Puzzle,Xbox Series X,Bandai Namco,2024,37.59866742276081,13.711871371146206,41769804,8.941970722128236,207.49397840360425,186.44393973274188,42.93226431040634,1.0801574623862413,115.87830334171774,40.61248119247356,-80.42715190824636,373.50436443703484,F
76,Kingdom Hearts III,Indie,Mobile,Ubisoft,2021,21.03281002735142,3.3152969847732887,42091671,2.831599974986978,172.14991006436176,117.49991617772646,63.67166191980405,0.6189654284076763,220.89334819113202,13.018582269196843,-92.43764794049001,119.1867745507601,F
77,Command & Conquer Remastered,Sports,Xbox One,FromSoftware,2011,35.61241640825767,1.134286694446645,1344054,8.860250060572941,121.95133781301227,108.60006900549376,43.471687706902664,0.753223122167171,108.19188805722074,26.824095474945235,-78.00426304787688,11.908654534913303,F
78,Death Stranding,Action,PC,Konami,2011,48.02438612140575,4.091225789001422,10723305,1.53786046760546,109.71982330782909,91.98758112516062,33.03647655980596,10.933243004481309,210.69384308647838,525.0622836063686,378.5482402147677,16.490946841575965,A
79,Madden NFL 24,Sports,Mobile,FromSoftware,2024,53.82651390201278,2.6449373171720083,3160016,8.997393523934372,65.82746850280338,43.43897678296373,51.75955161071227,0.5985655949155584,149.61207448862513,32.21869931598885,-51.05584332987565,28.431907493929,F
80,Team Fortress 2,Racing,PC,Rockstar Games,2015,54.00142537614435,2.8486177371615256,18504550,3.9616640151465514,201.21376570471776,2.7364928419757195,38.11732245365906,1.0411354754984095,52.00979471007741,56.22279968658392,-72.05817430548406,73.3088098514801,F
81,Roots of Pacha,Horror,Xbox Series X,Square Enix,2020,42.56292232511574,5.3554590693818245,18625415,3.8312887007265983,291.2297403103673,49.81823291750013,61.714476199695106,2.779112032232229,147.37102995098462,118.28712956069492,-59.38356795750502,71.3593420358437,F
82,NBA 2K24,Sports,Mobile,Sony,2019,63.78338537460072,6.841989784111247,35284619,5.608797190287976,53.53885850521093,102.9251879775059,35.508625362345434,2.92619959752199,128.96591564348054,186.6429166117466,248.6120582746094,197.90427190758172,A
83,Valorant,Adventure,VR,Take-Two,2018,58.13151007489711,1.086061236596752,11717383,9.466211689509086,179.5378693846355,77.23207054743101,59.65566617828091,0.6016160210333112,102.66712712311408,34.972847787917445,-80.520628930383,110.91922792505504,F
84,Madden NFL 24,Simulation,Xbox Series X,FromSoftware,2022,54.208127455410654,0.6811950145574599,21239811,1.4300322821326483,127.83133166804689,90.80007514452149,32.27552415977167,4.835524991953027,34.30945768143723,262.12475507761326,105.05517047909684,30.373615396396126,A
85,Star Citizen,Action,PS4,Epic Games,2013,8.61435890922994,26.36309773195701,22595892,4.170078775636708,134.5599278016548,196.16834747368182,72.33602733989123,4.714183803958074,107.0936226425713,40.609671251373726,-69.82038269875297,94.22664964577928,F
86,Final Fantasy XVI,Shooter,PS5,Square Enix,2015,5.447067544277205,1.8245718340327208,20238312,8.709147898150022,76.9900367582165,71.35392939252687,78.80713938643107,0.9127411678626348,22.826782178708644,4.971762791790231,-93.54232962973663,176.25845241690436,F
87,Zumba Fitness,Horror,Mobile,Bethesda,2016,18.809073017705742,0.7766678841507926,1331363,4.5644902969192005,247.7153278227643,91.53222199330136,28.610750271494837,1.1218408722578572,29.198417592694057,21.100786880544735,-91.48184043918268,6.076993495177238,F
88,Silent Hill Village,Racing,VR,Bethesda,2022,48.1290336043744,1.5528356423145457,3447839,2.7924120783736033,146.09142564002508,28.436079167858274,56.488588138912455,8.441275584076545,106.89955056851542,406.27043624980513,178.09327923931087,9.627787267887566,A
89,Prodeus,Action,Xbox One,EA Sports,2020,31.72783677736548,0.698685033061089,36668938,4.823147631982706,163.47834980728098,11.495631022523554,25.52799265108014,5.340440556272072,79.81846308227361,169.4406262886232,3.647135225166484,176.85970148202065,C
90,NBA 2K24,Sports,PS4,FromSoftware,2015,31.156406854455263,2.986347083925783,29464663,4.469972513425024,92.1235129264004,155.53108388931395,66.65823075227618,3.6899692341917922,231.75835983624475,114.9661827409022,24.795699912954188,131.7062337273313,C
91,Age of Empires IV,Adventure,Xbox One,Bethesda,2017,62.49814773492489,8.607597621666283,24945413,9.238745813200332,55.360731234417976,114.99526866425177,40.62353523851234,0.3574359237157899,97.04792231816629,22.339083166158783,-59.64814288386695,230.46432991230313,F
92,The Lab,RPG,Xbox Series X,FromSoftware,2013,63.21158512856952,2.5870137687341686,32459787,7.857409381687874,26.687206072643324,152.61955159669122,61.154707633419214,1.7252160444412619,190.67523990766452,109.0536408583728,308.6364101267316,255.04983490139008,A
93,The Legend of Zelda: Breath of the Wild,Indie,PS5,Take-Two,2021,64.09639216348307,3.436584538182011,13929440,5.546040001696057,214.52162313654986,31.672834179537222,60.36195873197471,2.5581854653154754,134.91064395972947,163.97045881178315,-23.56460089460972,77.25323144122513,D
94,Wii Sports Resort,Shooter,Mobile,Bethesda,2024,25.402074973476775,6.128685927925503,46860992,9.89533510049414,59.67405022466883,115.2220966941728,92.09963900311644,0.7225905601552567,177.5009888173722,18.355299584190412,-69.24073443132495,463.7052189815751,F
95,Splatoon 3,Horror,Mobile,Take-Two,2010,49.91862782805202,4.055477156091545,4590369,5.18749778148331,207.33253090245051,52.22120991959236,62.82849136036039,1.8838533754199114,68.7284158387728,94.03937553020612,-54.64321246604016,23.812529003689757,F
96,Naval Action,Indie,Xbox Series X,Bandai Namco,2016,22.656156782834028,10.382464357690331,3258983,1.5241404773824772,117.7225573680392,47.156239746203944,65.47388141802861,2.8565761601706527,235.76671834539061,64.71903734693231,-45.024098359841574,4.967147905401378,D
97,Burnout Revenge,Action,Xbox Series X,Square Enix,2012,17.389639149839237,10.550908730809612,6903066,3.360468896334864,125.3166654959058,4.2821507824910805,51.32894380962166,1.2897094270727505,134.87168174403388,22.427581544941035,-82.10327297156358,23.197538582346727,F
98,Return of the Obra Dinn,Adventure,PS5,Konami,2023,17.001109727579,0.5498006667363877,22852093,4.924634321973814,141.28407133173874,27.807463266676233,94.02820904825971,4.655294837925076,208.67439746488617,79.1451783537963,-43.98152770671414,112.53820151673753,D
99,Forza Motorsport 8,Adventure,VR,Square Enix,2015,27.236995356133612,8.026432533147345,12043858,2.412123617315081,110.94484393013542,63.23508607693968,80.62050093628955,5.606185912387328,94.43619490164781,152.69565966131535,37.63204692727442,29.051274325389176,C
100,Skyrim,Sports,VR,Bandai Namco,2011,32.94724528568841,3.5877279100668584,41589083,9.528086136916388,31.085373189554435,25.14199459700593,42.261612643621646,1.272953985431191,29.55178051737851,41.94032719539609,34.919812413541244,396.264365179365,C
101,Evil Within 2,Puzzle,PS5,Konami,2018,59.011696118579444,22.977339135588927,16579740,7.901640080359958,93.5799111908509,197.19997120136563,85.8483476905461,5.572671108742528,170.05935369160795,328.8527740379012,251.41385565885471,131.0071381059472,A
102,Hollow Knight,Sports,VR,Bandai Namco,2010,12.792921075726287,3.8008069738118766,45521547,3.4145848038499538,199.4565738474876,63.10926440774223,53.726916094437016,0.42802718549446506,6.901113842668999,5.475718002295947,-97.254681609801,155.43718263394143,F
103,No Man's Sky,Puzzle,Steam Deck,Sony,2015,52.77018008066812,22.174167921601967,37186603,6.317240801661242,200.06953603919243,27.804141447060978,84.63603719562033,5.555464328939326,121.44677925854953,293.1628530698563,46.530480788653115,234.91672574677838,C
104,Sonic Adventure 2,Puzzle,PC,Rockstar Games,2015,39.544569422304846,7.523704510181924,7974155,7.4930424139861485,86.58106786475831,41.418297939935634,84.18526932689316,0.5972799339631583,52.236466153282514,23.619177813155765,-72.72015881110467,59.75068163069972,F
105,Pokémon Legends Legends,Shooter,PS5,Capcom,2014,23.71644727393951,1.9291182327326566,10628763,9.471510360161181,138.5706853407487,118.36523921161235,34.73187456750264,0.35970510633769903,158.70699858666373,8.530927188624844,-93.84362777188618,100.67043887019783,F
106,Company of Heroes 3,Sports,PS5,Capcom,2022,37.0332729946336,4.365228435430209,38532252,8.934718142578696,58.84072117556931,14.680617725228124,74.68900824791899,3.179785382182081,244.95786891877378,117.75786012269434,100.12987225518143,344.2748110188142,A
107,Sekiro: Shadows Die Twice,Fighting,Nintendo Switch,Rockstar Games,2014,24.49623453550647,24.727070263269304,37298617,5.636730035243923,63.901252377420896,172.76195776794907,42.670151605909425,2.0156211305435856,118.77871204855826,49.375127948518376,-22.73214356286268,210.2422347169596,D
108,Windbound,RPG,PS4,Rockstar Games,2010,43.74532709048989,10.24314046792972,44301721,7.971873578137158,7.891079433575615,192.37693648895515,43.20442825942812,7.2543348473077085,205.28707284878834,317.3432507194147,3921.5442436069834,353.1677191059041,S
109,Killing Floor 2,Horror,PS4,Bandai Namco,2019,33.199854985590875,1.0121955677309855,28022649,6.059302784448265,269.12721842241564,50.85598929214141,43.1151499966853,1.4538480359744408,129.40712580302466,48.26754396543754,-82.06515704789177,169.7977151133164,F
